,label
human1_lib3.final_cell_0226,5
human3_lib2.final_cell_0377,5
human1_lib3.final_cell_0635,3
human4_lib3.final_cell_0401,5
human1_lib1.final_cell_0141,6
human2_lib1.final_cell_0359,5
human2_lib2.final_cell_0328,6
human3_lib4.final_cell_0599,6
human3_lib3.final_cell_0083,4
human1_lib1.final_cell_0270,5
human3_lib3.final_cell_0182,8
human3_lib1.final_cell_0861,10
human2_lib1.final_cell_0453,1
human1_lib2.final_cell_0188,6
human3_lib1.final_cell_0502,10
human4_lib1.final_cell_0591,5
human4_lib3.final_cell_0309,4
human2_lib2.final_cell_0028,5
human1_lib3.final_cell_0327,4
human3_lib4.final_cell_0040,6
human1_lib2.final_cell_0137,6
human3_lib1.final_cell_0602,5
human1_lib2.final_cell_0150,6
human4_lib1.final_cell_0279,5
human2_lib3.final_cell_0343,5
human3_lib4.final_cell_0602,5
human1_lib3.final_cell_0225,6
human4_lib3.final_cell_0087,5
human3_lib2.final_cell_0342,6
human3_lib2.final_cell_0733,6
human3_lib3.final_cell_0446,5
human3_lib1.final_cell_0753,8
human4_lib3.final_cell_0608,5
human2_lib1.final_cell_0445,5
human4_lib3.final_cell_0654,8
human3_lib3.final_cell_0366,4
human1_lib1.final_cell_0203,4
human1_lib1.final_cell_0250,2
human3_lib1.final_cell_0368,5
human2_lib1.final_cell_0099,5
human2_lib1.final_cell_0487,6
human3_lib3.final_cell_0828,5
human2_lib1.final_cell_0041,5
human1_lib2.final_cell_0514,5
human2_lib3.final_cell_0469,5
human3_lib2.final_cell_0647,2
human4_lib1.final_cell_0289,5
human1_lib3.final_cell_0413,6
human3_lib3.final_cell_0112,6
human3_lib1.final_cell_0751,1
human4_lib3.final_cell_0479,4
human3_lib1.final_cell_0659,4
human2_lib2.final_cell_0507,6
human4_lib1.final_cell_0555,6
human3_lib1.final_cell_0881,6
human2_lib1.final_cell_0059,5
human1_lib3.final_cell_0239,6
human2_lib1.final_cell_0398,10
human4_lib3.final_cell_0128,5
human3_lib4.final_cell_0478,4
human1_lib3.final_cell_0220,6
human4_lib3.final_cell_0601,6
human3_lib4.final_cell_0728,3
human4_lib3.final_cell_0254,4
human3_lib3.final_cell_0540,4
human2_lib1.final_cell_0237,6
human4_lib3.final_cell_0369,5
human3_lib4.final_cell_0409,5
human3_lib2.final_cell_0409,4
human2_lib2.final_cell_0595,5
human1_lib2.final_cell_0445,6
human1_lib2.final_cell_0524,6
human2_lib1.final_cell_0324,6
human1_lib3.final_cell_0313,8
human1_lib3.final_cell_0021,8
human2_lib1.final_cell_0231,6
human1_lib3.final_cell_0464,6
human2_lib2.final_cell_0029,8
human3_lib2.final_cell_0714,5
human4_lib3.final_cell_0510,4
human1_lib2.final_cell_0460,3
human1_lib2.final_cell_0274,6
human1_lib1.final_cell_0214,6
human2_lib1.final_cell_0183,6
human3_lib1.final_cell_0796,5
human4_lib3.final_cell_0043,4
human3_lib4.final_cell_0627,5
human4_lib1.final_cell_0561,10
human3_lib2.final_cell_0742,6
human3_lib4.final_cell_0145,4
human3_lib1.final_cell_0755,1
human4_lib3.final_cell_0513,10
human1_lib2.final_cell_0082,6
human3_lib1.final_cell_0497,5
human2_lib3.final_cell_0073,5
human2_lib3.final_cell_0516,10
human3_lib3.final_cell_0308,5
human2_lib1.final_cell_0414,10
human3_lib4.final_cell_0323,6
human1_lib3.final_cell_0314,6
human3_lib2.final_cell_0157,6
human4_lib3.final_cell_0049,4
human2_lib2.final_cell_0346,8
human1_lib2.final_cell_0603,6
human3_lib2.final_cell_0658,5
human3_lib2.final_cell_0730,5
human1_lib1.final_cell_0251,1
human4_lib3.final_cell_0418,4
human2_lib1.final_cell_0012,1
human1_lib2.final_cell_0532,4
human1_lib3.final_cell_0440,6
human3_lib3.final_cell_0337,5
human4_lib3.final_cell_0247,4
human3_lib1.final_cell_0830,5
human3_lib3.final_cell_0673,1
human2_lib3.final_cell_0355,6
human3_lib2.final_cell_0605,3
human3_lib3.final_cell_0762,4
human3_lib1.final_cell_0498,5
human2_lib2.final_cell_0167,5
human4_lib3.final_cell_0268,6
human2_lib3.final_cell_0003,1
human1_lib1.final_cell_0240,1
human3_lib1.final_cell_0704,3
human3_lib4.final_cell_0357,6
human2_lib1.final_cell_0281,4
human4_lib1.final_cell_0216,5
human2_lib3.final_cell_0296,5
human4_lib3.final_cell_0685,6
human2_lib1.final_cell_0297,4
human4_lib3.final_cell_0011,4
human3_lib2.final_cell_0406,4
human2_lib3.final_cell_0477,10
human1_lib1.final_cell_0209,4
human2_lib2.final_cell_0303,5
human3_lib3.final_cell_0908,7
human3_lib1.final_cell_0648,4
human2_lib1.final_cell_0039,5
human3_lib3.final_cell_0218,6
human3_lib2.final_cell_0492,8
human1_lib1.final_cell_0394,6
human1_lib2.final_cell_0099,1
human3_lib2.final_cell_0781,5
human2_lib1.final_cell_0534,4
human4_lib3.final_cell_0591,10
human1_lib1.final_cell_0159,5
human1_lib3.final_cell_0090,6
human3_lib2.final_cell_0323,4
human4_lib1.final_cell_0003,1
human2_lib1.final_cell_0258,5
human2_lib3.final_cell_0529,4
human1_lib2.final_cell_0015,1
human1_lib1.final_cell_0086,1
human3_lib1.final_cell_0455,5
human4_lib3.final_cell_0145,10
human3_lib3.final_cell_0297,6
human3_lib2.final_cell_0310,5
human1_lib2.final_cell_0105,6
human3_lib2.final_cell_0361,6
human4_lib1.final_cell_0439,4
human3_lib1.final_cell_0048,4
human3_lib3.final_cell_0553,6
human4_lib3.final_cell_0019,5
human1_lib2.final_cell_0585,6
human1_lib2.final_cell_0203,6
human3_lib1.final_cell_0788,6
human3_lib1.final_cell_0614,4
human4_lib1.final_cell_0380,6
human1_lib3.final_cell_0259,6
human1_lib2.final_cell_0570,2
human3_lib1.final_cell_0538,6
human3_lib2.final_cell_0553,6
human1_lib1.final_cell_0198,5
human4_lib3.final_cell_0316,10
human3_lib4.final_cell_0670,4
human4_lib3.final_cell_0075,4
human1_lib3.final_cell_0633,6
human3_lib1.final_cell_0243,5
human3_lib3.final_cell_0370,5
human3_lib3.final_cell_0812,5
human2_lib3.final_cell_0286,5
human2_lib1.final_cell_0067,4
human1_lib1.final_cell_0291,6
human1_lib3.final_cell_0696,6
human1_lib3.final_cell_0008,1
human1_lib3.final_cell_0645,6
human1_lib2.final_cell_0103,4
human4_lib3.final_cell_0572,6
human1_lib2.final_cell_0418,2
human1_lib1.final_cell_0215,3
human3_lib3.final_cell_0384,5
human1_lib3.final_cell_0531,6
human1_lib2.final_cell_0289,6
human3_lib1.final_cell_0392,8
human3_lib4.final_cell_0873,4
human3_lib2.final_cell_0829,6
human4_lib1.final_cell_0382,6
human4_lib1.final_cell_0030,8
human1_lib1.final_cell_0142,6
human2_lib3.final_cell_0327,4
human4_lib3.final_cell_0202,6
human4_lib1.final_cell_0477,5
human3_lib3.final_cell_0107,6
human3_lib4.final_cell_0095,6
human3_lib4.final_cell_0386,6
human4_lib1.final_cell_0141,1
human1_lib2.final_cell_0541,6
human2_lib2.final_cell_0596,4
human4_lib3.final_cell_0110,1
human3_lib1.final_cell_0570,1
human3_lib3.final_cell_0692,5
human4_lib1.final_cell_0147,4
human1_lib1.final_cell_0113,1
human2_lib3.final_cell_0484,6
human2_lib3.final_cell_0465,6
human1_lib3.final_cell_0432,6
human3_lib4.final_cell_0568,10
human3_lib4.final_cell_0830,5
human1_lib1.final_cell_0061,4
human1_lib3.final_cell_0535,5
human3_lib4.final_cell_0551,6
human3_lib1.final_cell_0489,7
human2_lib1.final_cell_0286,5
human2_lib3.final_cell_0491,1
human2_lib1.final_cell_0343,5
human4_lib3.final_cell_0185,4
human2_lib2.final_cell_0347,2
human2_lib3.final_cell_0017,4
human1_lib2.final_cell_0336,6
human1_lib1.final_cell_0518,6
human3_lib3.final_cell_0516,8
human3_lib2.final_cell_0493,5
human3_lib2.final_cell_0513,5
human3_lib1.final_cell_0799,5
human4_lib3.final_cell_0441,4
human2_lib1.final_cell_0432,10
human2_lib2.final_cell_0173,5
human4_lib3.final_cell_0477,5
human3_lib3.final_cell_0872,6
human2_lib2.final_cell_0103,5
human2_lib1.final_cell_0128,6
human2_lib3.final_cell_0001,6
human3_lib2.final_cell_0482,5
human4_lib3.final_cell_0400,4
human4_lib1.final_cell_0406,1
human1_lib3.final_cell_0442,10
human4_lib3.final_cell_0411,5
human3_lib1.final_cell_0316,6
human4_lib3.final_cell_0147,5
human1_lib1.final_cell_0136,6
human3_lib3.final_cell_0451,5
human1_lib3.final_cell_0061,1
human1_lib3.final_cell_0075,1
human3_lib1.final_cell_0351,5
human2_lib1.final_cell_0341,4
human1_lib3.final_cell_0700,6
human2_lib2.final_cell_0333,5
human4_lib1.final_cell_0062,4
human1_lib2.final_cell_0161,6
human2_lib3.final_cell_0139,5
human4_lib1.final_cell_0298,10
human3_lib3.final_cell_0821,5
human4_lib3.final_cell_0522,5
human1_lib1.final_cell_0352,10
human1_lib2.final_cell_0031,1
human3_lib2.final_cell_0846,2
human3_lib2.final_cell_0092,1
human3_lib1.final_cell_0210,6
human3_lib4.final_cell_0294,5
human2_lib3.final_cell_0486,5
human3_lib4.final_cell_0394,4
human3_lib1.final_cell_0343,6
human1_lib3.final_cell_0643,6
human3_lib4.final_cell_0440,5
human3_lib3.final_cell_0287,5
human3_lib2.final_cell_0555,5
human3_lib1.final_cell_0234,6
human2_lib2.final_cell_0311,5
human2_lib2.final_cell_0459,6
human1_lib1.final_cell_0370,1
human1_lib1.final_cell_0131,5
human4_lib1.final_cell_0600,4
human3_lib2.final_cell_0715,4
human3_lib1.final_cell_0434,6
human2_lib2.final_cell_0475,6
human2_lib2.final_cell_0191,4
human3_lib2.final_cell_0567,5
human4_lib3.final_cell_0095,5
human3_lib1.final_cell_0524,8
human3_lib1.final_cell_0207,5
human1_lib1.final_cell_0163,10
human3_lib2.final_cell_0077,6
human2_lib2.final_cell_0398,6
human3_lib1.final_cell_0410,5
human4_lib3.final_cell_0490,6
human3_lib4.final_cell_0364,6
human1_lib3.final_cell_0077,1
human3_lib4.final_cell_0295,6
human2_lib3.final_cell_0271,7
human4_lib3.final_cell_0163,5
human1_lib3.final_cell_0665,1
human4_lib1.final_cell_0157,4
human1_lib1.final_cell_0475,6
human3_lib2.final_cell_0484,5
human3_lib4.final_cell_0335,4
human1_lib3.final_cell_0265,6
human4_lib1.final_cell_0319,1
human3_lib2.final_cell_0400,5
human3_lib3.final_cell_0464,6
human3_lib1.final_cell_0388,5
human3_lib2.final_cell_0871,5
human3_lib1.final_cell_0762,5
human2_lib3.final_cell_0405,6
human3_lib1.final_cell_0662,2
human4_lib3.final_cell_0138,4
human1_lib2.final_cell_0461,2
human1_lib2.final_cell_0463,1
human3_lib2.final_cell_0551,5
human3_lib4.final_cell_0384,4
human3_lib2.final_cell_0509,5
human4_lib3.final_cell_0454,6
human1_lib1.final_cell_0290,6
human1_lib1.final_cell_0556,6
human1_lib1.final_cell_0248,5
human3_lib1.final_cell_0638,5
human1_lib3.final_cell_0727,3
human2_lib1.final_cell_0065,5
human3_lib2.final_cell_0065,6
human2_lib2.final_cell_0124,5
human2_lib3.final_cell_0085,5
human2_lib3.final_cell_0007,6
human2_lib3.final_cell_0295,5
human4_lib3.final_cell_0149,6
human3_lib1.final_cell_0599,4
human2_lib3.final_cell_0538,5
human3_lib1.final_cell_0254,5
human2_lib1.final_cell_0260,6
human4_lib3.final_cell_0096,4
human3_lib1.final_cell_0147,6
human3_lib1.final_cell_0512,10
human4_lib3.final_cell_0405,4
human4_lib3.final_cell_0599,1
human3_lib2.final_cell_0279,6
human1_lib1.final_cell_0172,6
human3_lib3.final_cell_0869,6
human1_lib2.final_cell_0607,2
human1_lib3.final_cell_0324,6
human3_lib1.final_cell_0494,6
human3_lib1.final_cell_0376,4
human3_lib4.final_cell_0660,5
human3_lib3.final_cell_0093,6
human3_lib1.final_cell_0679,5
human1_lib3.final_cell_0438,4
human1_lib3.final_cell_0266,6
human1_lib3.final_cell_0120,6
human1_lib1.final_cell_0223,6
human3_lib3.final_cell_0619,5
human2_lib2.final_cell_0368,5
human3_lib1.final_cell_0266,5
human1_lib3.final_cell_0655,5
human2_lib3.final_cell_0184,5
human2_lib1.final_cell_0152,8
human3_lib4.final_cell_0650,5
human1_lib2.final_cell_0498,1
human1_lib2.final_cell_0456,10
human4_lib1.final_cell_0563,6
human1_lib3.final_cell_0262,6
human1_lib1.final_cell_0026,5
human2_lib3.final_cell_0130,5
human3_lib3.final_cell_0488,5
human1_lib1.final_cell_0101,1
human2_lib3.final_cell_0290,6
human1_lib3.final_cell_0097,6
human3_lib3.final_cell_0216,5
human1_lib1.final_cell_0364,6
human3_lib3.final_cell_0654,4
human3_lib3.final_cell_0230,4
human1_lib2.final_cell_0417,3
human4_lib3.final_cell_0188,5
human1_lib3.final_cell_0027,6
human3_lib2.final_cell_0415,5
human1_lib2.final_cell_0502,5
human3_lib2.final_cell_0248,5
human3_lib2.final_cell_0606,4
human1_lib1.final_cell_0458,5
human3_lib2.final_cell_0234,6
human3_lib4.final_cell_0058,6
human4_lib1.final_cell_0049,6
human2_lib3.final_cell_0509,2
human1_lib3.final_cell_0567,3
human3_lib1.final_cell_0407,5
human3_lib4.final_cell_0191,4
human3_lib1.final_cell_0878,6
human1_lib3.final_cell_0496,6
human4_lib3.final_cell_0158,4
human4_lib1.final_cell_0473,5
human2_lib3.final_cell_0249,1
human2_lib2.final_cell_0171,5
human1_lib1.final_cell_0278,4
human4_lib1.final_cell_0332,5
human3_lib1.final_cell_0290,3
human2_lib1.final_cell_0462,5
human1_lib3.final_cell_0380,6
human1_lib2.final_cell_0049,5
human2_lib3.final_cell_0475,6
human3_lib4.final_cell_0472,6
human3_lib4.final_cell_0898,6
human4_lib1.final_cell_0176,1
human3_lib1.final_cell_0887,6
human3_lib2.final_cell_0517,5
human3_lib3.final_cell_0799,5
human3_lib3.final_cell_0213,2
human1_lib3.final_cell_0117,6
human3_lib1.final_cell_0823,2
human3_lib1.final_cell_0733,10
human1_lib1.final_cell_0178,1
human3_lib4.final_cell_0246,5
human3_lib3.final_cell_0357,5
human3_lib1.final_cell_0858,4
human3_lib4.final_cell_0550,2
human3_lib2.final_cell_0662,5
human3_lib3.final_cell_0436,5
human4_lib3.final_cell_0263,4
human3_lib2.final_cell_0665,6
human1_lib1.final_cell_0283,6
human3_lib4.final_cell_0376,5
human1_lib2.final_cell_0297,5
human2_lib3.final_cell_0129,5
human1_lib3.final_cell_0586,6
human4_lib3.final_cell_0164,5
human4_lib3.final_cell_0211,8
human1_lib1.final_cell_0540,2
human2_lib2.final_cell_0218,4
human1_lib2.final_cell_0221,6
human3_lib3.final_cell_0134,8
human4_lib3.final_cell_0515,6
human1_lib3.final_cell_0676,2
human1_lib3.final_cell_0036,1
human1_lib1.final_cell_0211,6
human1_lib1.final_cell_0350,3
human3_lib3.final_cell_0638,4
human3_lib4.final_cell_0589,1
human1_lib2.final_cell_0096,6
human3_lib1.final_cell_0521,5
human1_lib1.final_cell_0507,3
human2_lib1.final_cell_0017,6
human2_lib2.final_cell_0370,6
human1_lib2.final_cell_0069,6
human4_lib1.final_cell_0453,1
human1_lib3.final_cell_0489,5
human1_lib1.final_cell_0392,6
human1_lib3.final_cell_0716,6
human3_lib2.final_cell_0459,4
human4_lib3.final_cell_0193,5
human3_lib1.final_cell_0877,6
human4_lib3.final_cell_0701,4
human2_lib1.final_cell_0129,4
human3_lib4.final_cell_0717,4
human2_lib3.final_cell_0548,5
human4_lib1.final_cell_0558,5
human3_lib2.final_cell_0601,5
human1_lib2.final_cell_0605,6
human4_lib1.final_cell_0125,6
human1_lib3.final_cell_0728,3
human3_lib3.final_cell_0379,1
human3_lib3.final_cell_0773,5
human3_lib3.final_cell_0891,5
human1_lib3.final_cell_0049,5
human2_lib2.final_cell_0374,5
human4_lib3.final_cell_0617,10
human2_lib1.final_cell_0304,6
human4_lib1.final_cell_0479,5
human3_lib2.final_cell_0801,5
human3_lib3.final_cell_0383,6
human4_lib1.final_cell_0586,6
human2_lib1.final_cell_0452,10
human2_lib2.final_cell_0247,4
human4_lib3.final_cell_0273,4
human2_lib1.final_cell_0442,5
human3_lib3.final_cell_0591,6
human4_lib3.final_cell_0150,6
human1_lib3.final_cell_0400,6
human2_lib3.final_cell_0176,5
human3_lib1.final_cell_0102,5
human3_lib2.final_cell_0868,4
human4_lib3.final_cell_0276,5
human3_lib1.final_cell_0590,5
human2_lib3.final_cell_0456,5
human1_lib3.final_cell_0328,4
human3_lib4.final_cell_0273,5
human1_lib1.final_cell_0400,6
human3_lib4.final_cell_0701,6
human3_lib3.final_cell_0531,6
human2_lib1.final_cell_0463,6
human4_lib3.final_cell_0176,6
human1_lib2.final_cell_0200,6
human3_lib2.final_cell_0327,5
human2_lib3.final_cell_0248,6
human4_lib3.final_cell_0081,6
human3_lib3.final_cell_0278,4
human3_lib3.final_cell_0807,2
human1_lib1.final_cell_0156,8
human1_lib3.final_cell_0572,10
human3_lib1.final_cell_0289,5
human3_lib1.final_cell_0672,4
human1_lib3.final_cell_0642,6
human2_lib1.final_cell_0528,5
human1_lib3.final_cell_0315,5
human2_lib2.final_cell_0408,10
human3_lib2.final_cell_0629,5
human1_lib2.final_cell_0467,6
human3_lib3.final_cell_0433,2
human2_lib2.final_cell_0388,4
human4_lib3.final_cell_0280,5
human1_lib3.final_cell_0323,6
human3_lib2.final_cell_0633,5
human1_lib3.final_cell_0222,6
human2_lib3.final_cell_0101,5
human2_lib2.final_cell_0164,5
human2_lib3.final_cell_0419,10
human1_lib1.final_cell_0179,6
human3_lib1.final_cell_0294,6
human2_lib3.final_cell_0121,6
human3_lib4.final_cell_0756,5
human1_lib2.final_cell_0597,6
human1_lib2.final_cell_0550,2
human3_lib4.final_cell_0899,5
human1_lib3.final_cell_0251,8
human4_lib3.final_cell_0307,6
human2_lib2.final_cell_0199,5
human3_lib2.final_cell_0282,6
human3_lib2.final_cell_0806,4
human2_lib1.final_cell_0268,5
human4_lib1.final_cell_0202,6
human2_lib3.final_cell_0125,4
human1_lib2.final_cell_0242,6
human3_lib2.final_cell_0220,1
human3_lib4.final_cell_0785,10
human2_lib2.final_cell_0016,4
human1_lib3.final_cell_0244,6
human2_lib3.final_cell_0453,5
human1_lib3.final_cell_0722,4
human1_lib3.final_cell_0653,6
human2_lib2.final_cell_0440,6
human3_lib4.final_cell_0208,6
human1_lib3.final_cell_0093,1
human2_lib1.final_cell_0253,10
human1_lib3.final_cell_0349,6
human1_lib1.final_cell_0374,4
human3_lib2.final_cell_0769,6
human3_lib2.final_cell_0357,5
human3_lib4.final_cell_0490,3
human4_lib1.final_cell_0492,4
human2_lib3.final_cell_0386,3
human3_lib4.final_cell_0559,5
human4_lib3.final_cell_0181,4
human2_lib1.final_cell_0028,4
human2_lib2.final_cell_0115,5
human1_lib3.final_cell_0214,6
human1_lib1.final_cell_0051,1
human1_lib3.final_cell_0634,6
human2_lib3.final_cell_0190,5
human3_lib3.final_cell_0628,4
human3_lib3.final_cell_0460,5
human2_lib2.final_cell_0266,5
human3_lib2.final_cell_0703,6
human3_lib4.final_cell_0681,10
human4_lib1.final_cell_0343,4
human3_lib2.final_cell_0628,5
human3_lib3.final_cell_0365,5
human1_lib1.final_cell_0041,8
human3_lib2.final_cell_0496,5
human3_lib2.final_cell_0224,4
human1_lib1.final_cell_0132,5
human3_lib2.final_cell_0286,5
human3_lib2.final_cell_0349,5
human1_lib2.final_cell_0130,8
human1_lib3.final_cell_0261,6
human4_lib3.final_cell_0007,6
human3_lib1.final_cell_0399,5
human1_lib2.final_cell_0179,6
human3_lib3.final_cell_0158,5
human4_lib3.final_cell_0552,6
human3_lib4.final_cell_0047,1
human3_lib1.final_cell_0817,6
human3_lib2.final_cell_0773,6
human2_lib2.final_cell_0212,5
human1_lib2.final_cell_0622,2
human1_lib2.final_cell_0513,10
human3_lib3.final_cell_0645,5
human4_lib3.final_cell_0610,6
human1_lib2.final_cell_0268,4
human1_lib2.final_cell_0339,5
human3_lib3.final_cell_0545,5
human1_lib3.final_cell_0294,5
human2_lib1.final_cell_0315,5
human2_lib3.final_cell_0485,5
human4_lib3.final_cell_0112,6
human3_lib4.final_cell_0563,6
human4_lib3.final_cell_0219,6
human4_lib3.final_cell_0013,4
human1_lib3.final_cell_0553,6
human4_lib1.final_cell_0468,4
human2_lib3.final_cell_0102,8
human3_lib4.final_cell_0871,6
human3_lib3.final_cell_0431,5
human2_lib1.final_cell_0008,1
human2_lib1.final_cell_0436,6
human4_lib3.final_cell_0146,4
human2_lib3.final_cell_0132,6
human3_lib1.final_cell_0310,1
human2_lib3.final_cell_0328,4
human3_lib3.final_cell_0543,5
human3_lib4.final_cell_0547,6
human4_lib3.final_cell_0390,4
human2_lib2.final_cell_0363,5
human2_lib1.final_cell_0233,6
human4_lib3.final_cell_0409,10
human1_lib3.final_cell_0529,5
human1_lib2.final_cell_0452,2
human3_lib2.final_cell_0346,6
human4_lib3.final_cell_0210,5
human1_lib2.final_cell_0505,2
human1_lib1.final_cell_0217,4
human4_lib3.final_cell_0650,4
human3_lib1.final_cell_0441,5
human4_lib3.final_cell_0265,4
human3_lib1.final_cell_0674,5
human3_lib1.final_cell_0110,1
human2_lib2.final_cell_0083,6
human4_lib1.final_cell_0046,6
human3_lib3.final_cell_0770,5
human2_lib1.final_cell_0257,4
human3_lib3.final_cell_0786,6
human3_lib3.final_cell_0926,6
human1_lib3.final_cell_0346,1
human3_lib2.final_cell_0527,4
human1_lib1.final_cell_0105,6
human2_lib1.final_cell_0047,5
human3_lib3.final_cell_0566,5
human2_lib3.final_cell_0309,5
human1_lib1.final_cell_0429,6
human3_lib4.final_cell_0527,5
human1_lib3.final_cell_0418,4
human4_lib3.final_cell_0089,6
human4_lib3.final_cell_0689,5
human3_lib2.final_cell_0539,6
human3_lib3.final_cell_0568,5
human2_lib2.final_cell_0235,5
human2_lib3.final_cell_0282,5
human3_lib2.final_cell_0637,4
human3_lib1.final_cell_0495,4
human4_lib3.final_cell_0639,4
human1_lib2.final_cell_0314,6
human3_lib2.final_cell_0255,5
human2_lib1.final_cell_0282,6
human4_lib3.final_cell_0160,4
human3_lib4.final_cell_0307,4
human3_lib1.final_cell_0459,6
human4_lib3.final_cell_0052,6
human2_lib3.final_cell_0383,4
human1_lib3.final_cell_0704,9
human2_lib2.final_cell_0466,5
human4_lib3.final_cell_0559,5
human1_lib1.final_cell_0517,6
human1_lib3.final_cell_0272,6
human2_lib2.final_cell_0047,1
human1_lib2.final_cell_0167,6
human1_lib2.final_cell_0522,6
human3_lib2.final_cell_0753,4
human3_lib2.final_cell_0382,6
human1_lib3.final_cell_0241,4
human3_lib2.final_cell_0820,6
human1_lib3.final_cell_0208,6
human3_lib1.final_cell_0030,1
human2_lib2.final_cell_0232,6
